feature_id,layer,ranking_metric,rank,metric_value,community,role_label,prompt_idx,prompt_id,prompt_short,level,group_id,cue_label,latent_state_target,correct_answer,is_anchor,is_kw_variant,is_auxiliary,baseline_sign_diff,sign_correct
L15_F45839,15,abs_effect_size,6,2.28125,3.0,α-attr,391,p0391,Which massless boson is the mediator of the electromagnetic interaction in the S,AUX,?,,,photon,False,False,False,3.2196531295776367,True
L15_F45839,15,abs_effect_size,7,2.25,3.0,α-attr,417,p0417,The weak force is short-range due to the mass of its force carriers; in contrast,AUX,?,,,photon,False,False,False,4.077683448791504,True
L15_F45839,15,abs_effect_size,8,2.125,3.0,α-attr,148,p0148,"Which particle, when exchanged between two charges, gives rise to the electromag",AUX,?,,,photon,False,False,False,-0.7653512954711914,False
L15_F45839,15,abs_effect_size,9,2.09375,3.0,α-attr,223,p0223,"Unlike the graviton (hypothetical, carries gravity), which confirmed massless pa",AUX,?,,,photon,False,False,False,6.112358808517456,True
L15_F45839,15,abs_effect_size,10,2.0625,3.0,α-attr,123,p0123,"Unlike the W+ boson (charged weak force mediator with significant mass), which m",AUX,?,,,photon,False,False,False,6.073936462402344,True
L15_F76750,15,abs_effect_size,1,3.234375,,,328,p0328,"Unlike the neutrino (which is very light and rarely interacts), which massive ne",AUX,?,,,neutron,False,False,False,1.5706934928894043,True
L15_F76750,15,abs_effect_size,2,3.125,,,151,p0151,"In particle physics, virtual particles mediate forces; the virtual particle resp",AUX,?,,,photon,False,False,False,5.048319339752197,True
L15_F76750,15,abs_effect_size,3,2.9375,,,292,p0292,Unlike dark matter candidates (hypothetical massive particles that feel gravity ,AUX,?,,,photon,False,False,False,5.826063871383667,True
L15_F76750,15,abs_effect_size,4,2.34375,,,443,p0443,Unlike the W and Z bosons (which give the weak force a short range due to their ,AUX,?,,,photon,False,False,False,5.592960834503174,True
L15_F76750,15,abs_effect_size,5,2.28125,,,391,p0391,Which massless boson is the mediator of the electromagnetic interaction in the S,AUX,?,,,photon,False,False,False,3.2196531295776367,True
L15_F76750,15,abs_effect_size,6,2.0625,,,53,p0053,Which zero-mass particle is the force carrier of electromagnetism? Answer:,AUX,?,,,photon,False,False,False,0.4686808586120605,True
L15_F76750,15,abs_effect_size,7,2.0,,,221,p0221,"Unlike the graviton (hypothetical, massless, but mediates gravity), which confir",AUX,?,,,photon,False,False,False,7.76081371307373,True
L15_F76750,15,abs_effect_size,8,2.0,,,417,p0417,The weak force is short-range due to the mass of its force carriers; in contrast,AUX,?,,,photon,False,False,False,4.077683448791504,True
L15_F76750,15,abs_effect_size,9,1.90625,,,47,p0047,"Unlike the massive carriers of the weak force, which zero-mass carrier transmits",AUX,?,,,photon,False,False,False,4.064589500427246,True
L15_F76750,15,abs_effect_size,10,1.90625,,,346,p0346,"Unlike the muon (a charged, massive lepton), which massless, chargeless boson ac",AUX,?,,,photon,False,False,False,4.823732376098633,True
L16_F35329,16,abs_effect_size,1,3.34375,,,413,p0413,What is the quantum of the electromagnetic field called? Answer:,AUX,?,,,photon,False,False,False,6.356540679931641,True
L16_F35329,16,abs_effect_size,2,2.84375,,,103,p0103,"Which nuclear particle, when counted, gives the atomic number of an element? Ans",AUX,?,,,proton,False,False,False,-0.3510103225708008,False
L16_F35329,16,abs_effect_size,3,2.75,,,79,p0079,Unlike the pion (which mediates residual strong force between nucleons and has m,AUX,?,,,photon,False,False,False,5.40229868888855,True
L16_F35329,16,abs_effect_size,4,2.6875,,,151,p0151,"In particle physics, virtual particles mediate forces; the virtual particle resp",AUX,?,,,photon,False,False,False,5.048319339752197,True
L16_F35329,16,abs_effect_size,5,2.5625,,,50,p0050,"While adding a proton would change the element entirely, adding which neutral nu",AUX,?,,,neutron,False,False,False,11.935192227363586,True
L16_F35329,16,abs_effect_size,6,2.5625,,,343,p0343,Which constituent of atomic nuclei carries no electric charge? Answer:,AUX,?,,,neutron,False,False,False,6.5862767696380615,True
L16_F35329,16,abs_effect_size,7,2.4375,,,138,p0138,Which nuclear particle has zero charge but significant mass? Answer:,AUX,?,,,neutron,False,False,False,9.601098537445068,True
L16_F35329,16,abs_effect_size,8,2.15625,,,432,p0432,Which fundamental particle is the carrier of both light and electromagnetic radi,AUX,?,,,photon,False,False,False,2.0639381408691406,True
L16_F35329,16,abs_effect_size,9,2.125,,,33,p0033,Which massive particle in the nucleus is positively charged? Answer:,AUX,?,,,proton,False,False,False,1.815616607666016,True
L16_F35329,16,abs_effect_size,10,2.125,,,147,p0147,"Unlike the charged W± bosons (which mediate charged current interactions), which",AUX,?,,,photon,False,False,False,5.208723545074463,True
L17_F119141,17,abs_effect_size,1,4.84375,,,367,p0367,Protons and which neutral nuclear particle together are collectively called nucl,AUX,?,,,neutron,False,False,False,6.942437171936035,True
L17_F119141,17,abs_effect_size,2,3.3125,,,79,p0079,Unlike the pion (which mediates residual strong force between nucleons and has m,AUX,?,,,photon,False,False,False,5.40229868888855,True
L17_F119141,17,abs_effect_size,3,3.171875,,,328,p0328,"Unlike the neutrino (which is very light and rarely interacts), which massive ne",AUX,?,,,neutron,False,False,False,1.5706934928894043,True
L17_F119141,17,abs_effect_size,4,3.125,,,292,p0292,Unlike dark matter candidates (hypothetical massive particles that feel gravity ,AUX,?,,,photon,False,False,False,5.826063871383667,True
L17_F119141,17,abs_effect_size,5,2.75,,,399,p0399,"Unlike the Higgs boson (which has mass and gives other particles their mass), wh",AUX,?,,,photon,False,False,False,5.040262222290039,True
L17_F119141,17,abs_effect_size,6,2.59375,,,443,p0443,Unlike the W and Z bosons (which give the weak force a short range due to their ,AUX,?,,,photon,False,False,False,5.592960834503174,True
L17_F119141,17,abs_effect_size,7,2.46875,,,145,p0145,"Unlike the pion (massive, mediates residual nuclear force), which massless parti",AUX,?,,,photon,False,False,False,4.448410987854004,True
L17_F119141,17,abs_effect_size,8,2.375,,,45,p0045,"When a nucleus has too few neutral particles relative to protons, it undergoes p",AUX,?,,,neutron,False,False,False,5.502025127410889,True
L17_F119141,17,abs_effect_size,9,2.25,,,151,p0151,"In particle physics, virtual particles mediate forces; the virtual particle resp",AUX,?,,,photon,False,False,False,5.048319339752197,True
L17_F119141,17,abs_effect_size,10,2.1875,,,17,p0017,"During nuclear de-excitation, the nucleus releases energy as a very high-energy ",AUX,?,,,photon,False,False,False,0.7735161781311035,True
L18_F71234,18,abs_effect_size,1,5.8125,1.0,β-attr,148,p0148,"Which particle, when exchanged between two charges, gives rise to the electromag",AUX,?,,,photon,False,False,False,-0.7653512954711914,False
L18_F71234,18,abs_effect_size,2,4.78125,1.0,β-attr,312,p0312,"In nuclear medicine, radioactive isotopes with too few neutral particles relativ",AUX,?,,,neutron,False,False,False,4.960377216339111,True
L18_F71234,18,abs_effect_size,3,4.5625,1.0,β-attr,264,p0264,Which massless gauge boson is exchanged between charged particles to produce ele,AUX,?,,,photon,False,False,False,-1.0760321617126465,False
L18_F71234,18,abs_effect_size,4,4.40625,1.0,β-attr,391,p0391,Which massless boson is the mediator of the electromagnetic interaction in the S,AUX,?,,,photon,False,False,False,3.2196531295776367,True
L18_F71234,18,abs_effect_size,5,4.3125,1.0,β-attr,151,p0151,"In particle physics, virtual particles mediate forces; the virtual particle resp",AUX,?,,,photon,False,False,False,5.048319339752197,True
L18_F71234,18,abs_effect_size,6,4.21875,1.0,β-attr,380,p0380,Which particle is the quantum of electromagnetic radiation? Answer:,AUX,?,,,photon,False,False,False,0.5401186943054199,True
L18_F71234,18,abs_effect_size,7,3.921875,1.0,β-attr,328,p0328,"Unlike the neutrino (which is very light and rarely interacts), which massive ne",AUX,?,,,neutron,False,False,False,1.5706934928894043,True
L18_F71234,18,abs_effect_size,8,3.75,1.0,β-attr,250,p0250,The massless nature of the electromagnetic force carrier means electromagnetic f,AUX,?,,,photon,False,False,False,1.0698022842407229,True
L18_F71234,18,abs_effect_size,9,3.6875,1.0,β-attr,161,p0161,"In optical fibres, information is encoded in pulses of massless electromagnetic ",AUX,?,,,photon,False,False,False,1.3522825241088867,True
L18_F71234,18,abs_effect_size,10,3.6875,1.0,β-attr,247,p0247,Which massless particle mediates the electromagnetic force between charged parti,AUX,?,,,photon,False,False,False,0.5027980804443359,True
L19_F39488,19,abs_effect_size,1,3.546875,1.0,β-attr,246,p0246,"Heavy water (D2O) contains deuterium nuclei, each with one proton and one neutra",AUX,?,,,neutron,False,False,False,8.044711709022522,True
L19_F39488,19,abs_effect_size,2,2.75,1.0,β-attr,121,p0121,"In heavy nuclei like uranium, the ratio of neutral nuclear particles to protons ",AUX,?,,,neutron,False,False,False,8.160660743713379,True
L19_F39488,19,abs_effect_size,3,2.5,1.0,β-attr,142,p0142,"In lead-208, there are 82 protons and 126 neutral nuclear particles. What are th",AUX,?,,,neutron,False,False,False,8.174721240997314,True
L19_F39488,19,abs_effect_size,4,2.4375,1.0,β-attr,406,p0406,"Deuterium, the heavy isotope of hydrogen, contains one proton and one neutral nu",AUX,?,,,neutron,False,False,False,8.731446027755737,True
L19_F39488,19,abs_effect_size,5,2.0,1.0,β-attr,313,p0313,The SEMF (semi-empirical mass formula) includes an asymmetry term that penalises,AUX,?,,,neutron,False,False,False,9.21216869354248,True
L19_F39488,19,abs_effect_size,6,1.96875,1.0,β-attr,61,p0061,Carbon-12 has six protons and six neutral nuclear particles in its nucleus. What,AUX,?,,,neutron,False,False,False,6.376859664916992,True
L19_F39488,19,abs_effect_size,7,1.9375,1.0,β-attr,17,p0017,"During nuclear de-excitation, the nucleus releases energy as a very high-energy ",AUX,?,,,photon,False,False,False,0.7735161781311035,True
L19_F39488,19,abs_effect_size,8,1.90625,1.0,β-attr,212,p0212,"During stimulated Raman scattering, an incoming massless electromagnetic particl",AUX,?,,,photon,False,False,False,3.5123653411865234,True
L19_F39488,19,abs_effect_size,9,1.90625,1.0,β-attr,443,p0443,Unlike the W and Z bosons (which give the weak force a short range due to their ,AUX,?,,,photon,False,False,False,5.592960834503174,True
L19_F39488,19,abs_effect_size,10,1.875,1.0,β-attr,207,p0207,"During beta-minus decay, a neutral nuclear particle converts to a proton, adjust",AUX,?,,,neutron,False,False,False,5.266707181930542,True
L19_F41536,19,abs_effect_size,1,3.6875,1.0,β-attr,246,p0246,"Heavy water (D2O) contains deuterium nuclei, each with one proton and one neutra",AUX,?,,,neutron,False,False,False,8.044711709022522,True
L19_F41536,19,abs_effect_size,2,2.875,1.0,β-attr,121,p0121,"In heavy nuclei like uranium, the ratio of neutral nuclear particles to protons ",AUX,?,,,neutron,False,False,False,8.160660743713379,True
L19_F41536,19,abs_effect_size,3,2.8125,1.0,β-attr,142,p0142,"In lead-208, there are 82 protons and 126 neutral nuclear particles. What are th",AUX,?,,,neutron,False,False,False,8.174721240997314,True
L19_F41536,19,abs_effect_size,4,2.3125,1.0,β-attr,212,p0212,"During stimulated Raman scattering, an incoming massless electromagnetic particl",AUX,?,,,photon,False,False,False,3.5123653411865234,True
L19_F41536,19,abs_effect_size,5,2.3125,1.0,β-attr,406,p0406,"Deuterium, the heavy isotope of hydrogen, contains one proton and one neutral nu",AUX,?,,,neutron,False,False,False,8.731446027755737,True
L19_F41536,19,abs_effect_size,6,2.125,1.0,β-attr,51,p0051,"The periodic table organises elements by atomic number, which counts a specific ",AUX,?,,,proton,False,False,False,4.032049179077148,True
L19_F41536,19,abs_effect_size,7,2.125,1.0,β-attr,313,p0313,The SEMF (semi-empirical mass formula) includes an asymmetry term that penalises,AUX,?,,,neutron,False,False,False,9.21216869354248,True
L19_F41536,19,abs_effect_size,8,2.0625,1.0,β-attr,177,p0177,"In absorption spectroscopy, atoms or molecules remove specific discrete electrom",AUX,?,,,photon,False,False,False,2.114299774169922,True
L19_F41536,19,abs_effect_size,9,2.0625,1.0,β-attr,267,p0267,"In inverse beta decay, an antineutrino interacts with a positively charged nucle",AUX,?,,,proton,False,False,False,3.060757160186768,True
L19_F41536,19,abs_effect_size,10,2.03125,1.0,β-attr,96,p0096,"In Thomson scattering, a massless electromagnetic particle scatters off a free e",AUX,?,,,photon,False,False,False,4.42772912979126,True
L19_F54110,19,abs_effect_size,1,3.8125,,,246,p0246,"Heavy water (D2O) contains deuterium nuclei, each with one proton and one neutra",AUX,?,,,neutron,False,False,False,8.044711709022522,True
L19_F54110,19,abs_effect_size,2,3.03125,,,121,p0121,"In heavy nuclei like uranium, the ratio of neutral nuclear particles to protons ",AUX,?,,,neutron,False,False,False,8.160660743713379,True
L19_F54110,19,abs_effect_size,3,2.78125,,,142,p0142,"In lead-208, there are 82 protons and 126 neutral nuclear particles. What are th",AUX,?,,,neutron,False,False,False,8.174721240997314,True
L19_F54110,19,abs_effect_size,4,2.4375,,,312,p0312,"In nuclear medicine, radioactive isotopes with too few neutral particles relativ",AUX,?,,,neutron,False,False,False,4.960377216339111,True
L19_F54110,19,abs_effect_size,5,2.4375,,,406,p0406,"Deuterium, the heavy isotope of hydrogen, contains one proton and one neutral nu",AUX,?,,,neutron,False,False,False,8.731446027755737,True
L19_F54110,19,abs_effect_size,6,2.34375,,,61,p0061,Carbon-12 has six protons and six neutral nuclear particles in its nucleus. What,AUX,?,,,neutron,False,False,False,6.376859664916992,True
L19_F54110,19,abs_effect_size,7,2.15625,,,296,p0296,"In positron emission tomography, an emitted positron immediately annihilates wit",AUX,?,,,electron,False,False,False,6.94698429107666,True
L19_F54110,19,abs_effect_size,8,2.125,,,212,p0212,"During stimulated Raman scattering, an incoming massless electromagnetic particl",AUX,?,,,photon,False,False,False,3.5123653411865234,True
L19_F54110,19,abs_effect_size,9,2.03125,,,207,p0207,"During beta-minus decay, a neutral nuclear particle converts to a proton, adjust",AUX,?,,,neutron,False,False,False,5.266707181930542,True
L19_F54110,19,abs_effect_size,10,2.0,,,51,p0051,"The periodic table organises elements by atomic number, which counts a specific ",AUX,?,,,proton,False,False,False,4.032049179077148,True
L19_F59757,19,abs_effect_size,1,3.921875,,,246,p0246,"Heavy water (D2O) contains deuterium nuclei, each with one proton and one neutra",AUX,?,,,neutron,False,False,False,8.044711709022522,True
L19_F59757,19,abs_effect_size,2,3.09375,,,121,p0121,"In heavy nuclei like uranium, the ratio of neutral nuclear particles to protons ",AUX,?,,,neutron,False,False,False,8.160660743713379,True
L19_F59757,19,abs_effect_size,3,2.78125,,,142,p0142,"In lead-208, there are 82 protons and 126 neutral nuclear particles. What are th",AUX,?,,,neutron,False,False,False,8.174721240997314,True
L19_F59757,19,abs_effect_size,4,2.703125,,,406,p0406,"Deuterium, the heavy isotope of hydrogen, contains one proton and one neutral nu",AUX,?,,,neutron,False,False,False,8.731446027755737,True
