prompt_idx,layer,correct_answer,filter_property,wording_family,candidate_pool,score_electron,score_proton,score_neutron,score_photon,predicted_candidate,matches_correct
233,10,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
234,10,photon,em_quantum,F1_direct_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
235,10,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
236,10,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
237,10,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
238,10,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
239,10,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
240,10,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
241,10,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
242,10,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
243,10,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
244,10,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
245,10,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
246,10,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
247,10,photon,massless_em_mediator,F1_direct_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
248,10,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
249,10,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
250,10,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
251,10,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
252,10,neutron,nuclear_stability_provider,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
253,10,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
254,10,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
255,10,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
256,10,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
257,10,proton,positive_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
258,10,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
259,10,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
260,10,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
261,10,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
262,10,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
263,10,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
264,10,photon,massless_em_mediator,F1_direct_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
265,10,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
266,10,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
267,10,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
268,10,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
269,10,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
270,10,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
271,10,electron,negative_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
272,10,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
273,10,neutron,neutral_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
274,10,electron,negative_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
275,10,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
276,10,proton,positive_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
277,10,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
278,10,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
279,10,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
280,10,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
281,10,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
282,10,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
283,10,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
284,10,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
285,10,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
286,10,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
287,10,electron,negative_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
288,10,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
289,10,proton,positive_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
290,10,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
291,10,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
292,10,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
293,10,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
294,10,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
295,10,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
296,10,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
297,10,electron,negative_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
298,10,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
299,10,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
300,10,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
301,10,neutron,nuclear_stability_provider,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
302,10,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
303,10,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
304,10,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
305,10,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
306,10,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
307,10,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
308,10,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
309,10,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
310,10,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
311,10,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
312,10,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
313,10,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
314,10,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
315,10,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
316,10,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
317,10,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
318,10,photon,em_quantum,F1_direct_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
319,10,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
320,10,photon,em_quantum,F1_direct_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
321,10,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
322,10,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
323,10,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
324,10,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
325,10,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
326,10,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
327,10,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
328,10,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
329,10,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
330,10,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
331,10,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
332,10,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
333,10,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
334,10,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
335,10,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
336,10,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
337,10,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
338,10,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
339,10,neutron,neutral_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
340,10,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
341,10,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
342,10,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
343,10,neutron,neutral_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
344,10,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
345,10,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
346,10,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
347,10,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
348,10,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
349,10,neutron,nuclear_stability_provider,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
350,10,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
351,10,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
352,10,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
353,10,proton,positive_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
354,10,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
355,10,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
356,10,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
357,10,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
358,10,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
359,10,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
360,10,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
361,10,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
362,10,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
363,10,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
364,10,proton,positive_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
365,10,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
366,10,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
367,10,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
368,10,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
369,10,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
370,10,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
371,10,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
372,10,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
373,10,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
374,10,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
375,10,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
376,10,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
377,10,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
378,10,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
379,10,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
380,10,photon,em_quantum,F1_direct_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
381,10,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
382,10,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
383,10,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
384,10,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
385,10,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
386,10,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
387,10,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
388,10,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
389,10,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
390,10,neutron,nuclear_stability_provider,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
391,10,photon,massless_em_mediator,F1_direct_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
