prompt_idx,prompt_id,prompt_text,prompt_short,level,level_label,group_id,surface_family,cue_type,cue_set,relation_type,concept_route,cue_label,latent_state_target,correct_answer,incorrect_answer,physics_concept,difficulty,inference_steps,wording_variant,semantic_equiv_group,contrastive_pair_id,contrastive_role,is_anchor,is_kw_variant,is_auxiliary,has_alpha_keyword,has_beta_keyword,keyword_free,evidence_completeness,is_uniquely_determining,baseline_sign_diff,sign_correct,hard_correct
66,L1-B1-v05,"A nucleus undergoes a decay process. The emitted particle has charge −e, where e is the elementary charge unit. Is the decay type alpha or beta?","A nucleus undergoes a decay process. The emitted particle has charge −e, where e",1,atomic_cue,L1-B1,L1-B1,emitted_charge_minus1,['emitted_charge_minus1'],,,emitted_charge_minus1,beta,beta,alpha,beta_decay,easy,1,5,L1-B1,,,False,False,False,False,False,True,single,True,-0.5826644897460938,False,False
67,L1-B1-v06,A nucleus undergoes a decay process. One unit of negative charge leaves the nucleus carried by the emitted particle. Is the decay type alpha or beta?,A nucleus undergoes a decay process. One unit of negative charge leaves the nucl,1,atomic_cue,L1-B1,L1-B1,emitted_charge_minus1,['emitted_charge_minus1'],,,emitted_charge_minus1,beta,beta,alpha,beta_decay,easy,1,6,L1-B1,,,False,False,False,False,False,True,single,True,0.1767740249633789,True,False
68,L1-B1-v07,A nucleus undergoes a decay process. The emitted particle carries a charge of −1 in units of the elementary charge. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle carries a charge of −1,1,atomic_cue,L1-B1,L1-B1,emitted_charge_minus1,['emitted_charge_minus1'],,,emitted_charge_minus1,beta,beta,alpha,beta_decay,easy,1,7,L1-B1,,,False,False,False,False,False,True,single,True,0.1862411499023437,True,False
69,L1-B1-v08,A nucleus undergoes a decay process. The emitted particle is singly negatively charged. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is singly negatively c,1,atomic_cue,L1-B1,L1-B1,emitted_charge_minus1,['emitted_charge_minus1'],,,emitted_charge_minus1,beta,beta,alpha,beta_decay,easy,1,8,L1-B1,,,False,False,False,False,False,True,single,True,0.0930957794189453,True,False
70,L1-B1-v09,A nucleus undergoes a decay process. The emitted particle has an electric charge of negative one elementary unit. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has an electric charge,1,atomic_cue,L1-B1,L1-B1,emitted_charge_minus1,['emitted_charge_minus1'],,,emitted_charge_minus1,beta,beta,alpha,beta_decay,easy,1,9,L1-B1,,,False,False,False,False,False,True,single,True,0.810826301574707,True,True
71,L1-B1-v10,A nucleus undergoes a decay process. The emitted particle carries a charge of minus one proton charge. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle carries a charge of mi,1,atomic_cue,L1-B1,L1-B1,emitted_charge_minus1,['emitted_charge_minus1'],,,emitted_charge_minus1,beta,beta,alpha,beta_decay,easy,1,10,L1-B1,,,False,False,False,False,False,True,single,True,0.8739643096923828,True,True
72,L1-B1-v11,A nucleus undergoes a decay process. The emitted particle has a charge of −e. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has a charge of −e. Is,1,atomic_cue,L1-B1,L1-B1,emitted_charge_minus1,['emitted_charge_minus1'],,,emitted_charge_minus1,beta,beta,alpha,beta_decay,easy,1,11,L1-B1,,,False,False,False,False,False,True,single,True,0.0301456451416015,True,False
73,L1-B1-v12,A nucleus undergoes a decay process. A singly negatively charged particle is emitted. Is the decay type alpha or beta?,A nucleus undergoes a decay process. A singly negatively charged particle is emi,1,atomic_cue,L1-B1,L1-B1,emitted_charge_minus1,['emitted_charge_minus1'],,,emitted_charge_minus1,beta,beta,alpha,beta_decay,easy,1,12,L1-B1,,,False,False,False,False,False,True,single,True,-0.3789682388305664,False,False
74,L1-B2-v01,A nucleus undergoes a decay process. The daughter nucleus has an atomic number 1 greater than the parent. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The daughter nucleus has an atomic number 1,1,atomic_cue,L1-B2,L1-B2,daughter_z_plus1,['daughter_z_plus1'],,,daughter_z_plus1,beta,beta,alpha,beta_decay,easy,2,1,L1-B2,,,False,False,False,False,False,True,single,True,0.1818199157714843,True,False
75,L1-B2-v02,"A nucleus undergoes a decay process. After the decay, the product nucleus has Z increased by 1. Is the decay type alpha or beta?","A nucleus undergoes a decay process. After the decay, the product nucleus has Z ",1,atomic_cue,L1-B2,L1-B2,daughter_z_plus1,['daughter_z_plus1'],,,daughter_z_plus1,beta,beta,alpha,beta_decay,easy,2,2,L1-B2,,,False,False,False,False,False,True,single,True,0.5322799682617188,True,True
76,L1-B2-v03,A nucleus undergoes a decay process. The resulting nucleus has one more proton than the original nucleus. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The resulting nucleus has one more proton t,1,atomic_cue,L1-B2,L1-B2,daughter_z_plus1,['daughter_z_plus1'],,,daughter_z_plus1,beta,beta,alpha,beta_decay,easy,2,3,L1-B2,,,False,False,False,False,False,True,single,True,0.1171302795410156,True,False
77,L1-B2-v04,A nucleus undergoes a decay process. The daughter element is one position to the right of the parent on the periodic table. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The daughter element is one position to the,1,atomic_cue,L1-B2,L1-B2,daughter_z_plus1,['daughter_z_plus1'],,,daughter_z_plus1,beta,beta,alpha,beta_decay,easy,2,4,L1-B2,,,False,False,False,False,False,True,single,True,0.4444999694824219,True,False
78,L1-B2-v05,A nucleus undergoes a decay process. The atomic number of the daughter is exactly 1 greater than that of the parent. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The atomic number of the daughter is exactl,1,atomic_cue,L1-B2,L1-B2,daughter_z_plus1,['daughter_z_plus1'],,,daughter_z_plus1,beta,beta,alpha,beta_decay,easy,2,5,L1-B2,,,False,False,False,False,False,True,single,True,-0.1884021759033203,False,False
79,L1-B2-v06,A nucleus undergoes a decay process. The decay increases the proton count of the nucleus by exactly 1. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The decay increases the proton count of the,1,atomic_cue,L1-B2,L1-B2,daughter_z_plus1,['daughter_z_plus1'],,,daughter_z_plus1,beta,beta,alpha,beta_decay,easy,2,6,L1-B2,,,False,False,False,False,False,True,single,True,1.0893526077270508,True,True
80,L1-B2-v07,A nucleus undergoes a decay process. The daughter nucleus has a proton number 1 higher than the parent. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The daughter nucleus has a proton number 1 ,1,atomic_cue,L1-B2,L1-B2,daughter_z_plus1,['daughter_z_plus1'],,,daughter_z_plus1,beta,beta,alpha,beta_decay,easy,2,7,L1-B2,,,False,False,False,False,False,True,single,True,0.7677898406982422,True,True
81,L1-B2-v08,"A nucleus undergoes a decay process. After this decay, the element moves 1 position to the right in the periodic table. Is the decay type alpha or beta?","A nucleus undergoes a decay process. After this decay, the element moves 1 posit",1,atomic_cue,L1-B2,L1-B2,daughter_z_plus1,['daughter_z_plus1'],,,daughter_z_plus1,beta,beta,alpha,beta_decay,easy,2,8,L1-B2,,,False,False,False,False,False,True,single,True,-0.1432151794433593,False,False
82,L1-B2-v09,A nucleus undergoes a decay process. The number of protons in the product nucleus is 1 more than in the original. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The number of protons in the product nucleu,1,atomic_cue,L1-B2,L1-B2,daughter_z_plus1,['daughter_z_plus1'],,,daughter_z_plus1,beta,beta,alpha,beta_decay,easy,2,9,L1-B2,,,False,False,False,False,False,True,single,True,-0.1088905334472656,False,False
83,L1-B2-v10,A nucleus undergoes a decay process. The atomic number increases by 1 in this decay. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The atomic number increases by 1 in this de,1,atomic_cue,L1-B2,L1-B2,daughter_z_plus1,['daughter_z_plus1'],,,daughter_z_plus1,beta,beta,alpha,beta_decay,easy,2,10,L1-B2,,,False,False,False,False,False,True,single,True,0.4461479187011719,True,False
84,L1-B2-v11,A nucleus undergoes a decay process. The product nucleus contains 1 more proton than the parent nucleus. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The product nucleus contains 1 more proton ,1,atomic_cue,L1-B2,L1-B2,daughter_z_plus1,['daughter_z_plus1'],,,daughter_z_plus1,beta,beta,alpha,beta_decay,easy,2,11,L1-B2,,,False,False,False,False,False,True,single,True,0.1276054382324218,True,False
85,L1-B2-v12,A nucleus undergoes a decay process. The daughter's atomic number is higher by 1 than the parent's. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The daughter's atomic number is higher by 1,1,atomic_cue,L1-B2,L1-B2,daughter_z_plus1,['daughter_z_plus1'],,,daughter_z_plus1,beta,beta,alpha,beta_decay,easy,2,12,L1-B2,,,False,False,False,False,False,True,single,True,0.5764694213867188,True,True
86,L1-B3-v01,A nucleus undergoes a decay process. The daughter nucleus has the same mass number as the parent. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The daughter nucleus has the same mass numb,1,atomic_cue,L1-B3,L1-B3,daughter_a_unchanged,['daughter_a_unchanged'],,,daughter_a_unchanged,beta,beta,alpha,beta_decay,easy,1,1,L1-B3,,,False,False,False,False,False,True,single,True,-0.7669544219970703,False,False
87,L1-B3-v02,A nucleus undergoes a decay process. The mass number is conserved during this decay. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The mass number is conserved during this de,1,atomic_cue,L1-B3,L1-B3,daughter_a_unchanged,['daughter_a_unchanged'],,,daughter_a_unchanged,beta,beta,alpha,beta_decay,easy,1,2,L1-B3,,,False,False,False,False,False,True,single,True,-1.0393962860107422,False,False
88,L1-B3-v03,"A nucleus undergoes a decay process. After the decay, the product nucleus has the same total number of nucleons as the parent. Is the decay type alpha or beta?","A nucleus undergoes a decay process. After the decay, the product nucleus has th",1,atomic_cue,L1-B3,L1-B3,daughter_a_unchanged,['daughter_a_unchanged'],,,daughter_a_unchanged,beta,beta,alpha,beta_decay,easy,1,3,L1-B3,,,False,False,False,False,False,True,single,True,-0.9616413116455078,False,False
89,L1-B3-v04,A nucleus undergoes a decay process. The total nucleon count does not change during this decay. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The total nucleon count does not change dur,1,atomic_cue,L1-B3,L1-B3,daughter_a_unchanged,['daughter_a_unchanged'],,,daughter_a_unchanged,beta,beta,alpha,beta_decay,easy,1,4,L1-B3,,,False,False,False,False,False,True,single,True,-1.212850570678711,False,False
90,L1-B3-v05,A nucleus undergoes a decay process. The daughter nucleus retains the same mass number as the original. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The daughter nucleus retains the same mass ,1,atomic_cue,L1-B3,L1-B3,daughter_a_unchanged,['daughter_a_unchanged'],,,daughter_a_unchanged,beta,beta,alpha,beta_decay,easy,1,5,L1-B3,,,False,False,False,False,False,True,single,True,-0.7275848388671875,False,False
91,L1-B3-v06,A nucleus undergoes a decay process. No nucleons are lost from the nucleus during this process; only the proton-neutron balance changes. Is the decay type alpha or beta?,A nucleus undergoes a decay process. No nucleons are lost from the nucleus durin,1,atomic_cue,L1-B3,L1-B3,daughter_a_unchanged,['daughter_a_unchanged'],,,daughter_a_unchanged,beta,beta,alpha,beta_decay,easy,1,6,L1-B3,,,False,False,False,False,False,True,single,True,-0.6551628112792969,False,False
92,L1-B3-v07,A nucleus undergoes a decay process. The mass number of the daughter is identical to that of the parent. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The mass number of the daughter is identica,1,atomic_cue,L1-B3,L1-B3,daughter_a_unchanged,['daughter_a_unchanged'],,,daughter_a_unchanged,beta,beta,alpha,beta_decay,easy,1,7,L1-B3,,,False,False,False,False,False,True,single,True,-0.5532417297363281,False,False
93,L1-B3-v08,A nucleus undergoes a decay process. The number of nucleons in the daughter nucleus equals that of the parent nucleus. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The number of nucleons in the daughter nucl,1,atomic_cue,L1-B3,L1-B3,daughter_a_unchanged,['daughter_a_unchanged'],,,daughter_a_unchanged,beta,beta,alpha,beta_decay,easy,1,8,L1-B3,,,False,False,False,False,False,True,single,True,-0.6586360931396484,False,False
94,L1-B3-v09,A nucleus undergoes a decay process. The mass number is unchanged by this decay. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The mass number is unchanged by this decay.,1,atomic_cue,L1-B3,L1-B3,daughter_a_unchanged,['daughter_a_unchanged'],,,daughter_a_unchanged,beta,beta,alpha,beta_decay,easy,1,9,L1-B3,,,False,False,False,False,False,True,single,True,-0.654449462890625,False,False
95,L1-B3-v10,A nucleus undergoes a decay process. The product nucleus has the same nucleon count as the original. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The product nucleus has the same nucleon co,1,atomic_cue,L1-B3,L1-B3,daughter_a_unchanged,['daughter_a_unchanged'],,,daughter_a_unchanged,beta,beta,alpha,beta_decay,easy,1,10,L1-B3,,,False,False,False,False,False,True,single,True,-0.7495708465576172,False,False
96,L1-B3-v11,A nucleus undergoes a decay process. The daughter's mass number is the same as the parent's mass number. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The daughter's mass number is the same as t,1,atomic_cue,L1-B3,L1-B3,daughter_a_unchanged,['daughter_a_unchanged'],,,daughter_a_unchanged,beta,beta,alpha,beta_decay,easy,1,11,L1-B3,,,False,False,False,False,False,True,single,True,-0.0932636260986328,False,False
97,L1-B3-v12,A nucleus undergoes a decay process. The total number of nucleons is preserved in this decay. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The total number of nucleons is preserved i,1,atomic_cue,L1-B3,L1-B3,daughter_a_unchanged,['daughter_a_unchanged'],,,daughter_a_unchanged,beta,beta,alpha,beta_decay,easy,1,12,L1-B3,,,False,False,False,False,False,True,single,True,-1.7244949340820312,False,False
98,L1-B4-v01,A nucleus undergoes a decay process. An antineutrino is emitted alongside the main particle during this decay. Is the decay type alpha or beta?,A nucleus undergoes a decay process. An antineutrino is emitted alongside the ma,1,atomic_cue,L1-B4,L1-B4,antineutrino_emitted,['antineutrino_emitted'],,,antineutrino_emitted,beta,beta,alpha,beta_decay,medium,2,1,L1-B4,,,False,False,False,False,False,True,single,True,0.4068689346313476,True,False
99,L1-B4-v02,A nucleus undergoes a decay process. The decay produces an antineutrino as one of its products. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The decay produces an antineutrino as one o,1,atomic_cue,L1-B4,L1-B4,antineutrino_emitted,['antineutrino_emitted'],,,antineutrino_emitted,beta,beta,alpha,beta_decay,medium,2,2,L1-B4,,,False,False,False,False,False,True,single,True,0.4822702407836914,True,False
100,L1-B4-v03,A nucleus undergoes a decay process. An electron antineutrino is released during this nuclear process. Is the decay type alpha or beta?,A nucleus undergoes a decay process. An electron antineutrino is released during,1,atomic_cue,L1-B4,L1-B4,antineutrino_emitted,['antineutrino_emitted'],,,antineutrino_emitted,beta,beta,alpha,beta_decay,medium,2,3,L1-B4,,,False,False,False,False,False,True,single,True,0.7446565628051758,True,True
101,L1-B4-v04,"A nucleus undergoes a decay process. Among the particles emitted, there is an antineutrino carrying away energy and momentum. Is the decay type alpha or beta?","A nucleus undergoes a decay process. Among the particles emitted, there is an an",1,atomic_cue,L1-B4,L1-B4,antineutrino_emitted,['antineutrino_emitted'],,,antineutrino_emitted,beta,beta,alpha,beta_decay,medium,2,4,L1-B4,,,False,False,False,False,False,True,single,True,0.4491615295410156,True,False
