prompt,correct_answer,incorrect_answer,correct_log_prob,incorrect_log_prob,correct_token_len,incorrect_token_len,logprob_diff,logprob_diff_normalized,success,generated,score_method,success_metric,threshold,threshold_metric,prompt_id,behaviour,behaviour_type,physics_concept,concept_index,template_idx,difficulty,answer_format,surface_family,keyword_free,level,level_label,group_id,level_group,cue_type,cue_set,relation_type,concept_route,wording_variant,test_type,abstraction_level,inference_steps,has_alpha_keyword,has_beta_keyword,has_helium_ref,has_electron_ref,has_isotope,keyword_type,semantic_equivalence_group,ic_concept_group,contrastive_pair_id,contrastive_role,is_anchor,is_kw_variant,is_auxiliary,prompt_format,evidence_completeness,is_uniquely_determining,notes
A nucleus undergoes a decay process. The product nucleus has a nucleon number 4 less than the parent. Is the decay type alpha or beta?, alpha, beta,-17.758365631103516,-19.03923797607422,1,1,1.2808723449707031,1.2808723449707031,True,"Explain your reasoning.

We",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-A4-v09,physics_decay_type_probe,latent_state_probing,alpha_decay,0,9,easy,x_or_y,L1-A4,True,1.0,atomic_cue,L1-A4,L1-A4,daughter_a_minus4,['daughter_a_minus4'],,,9,"['SE', 'IC']",2,2,False,False,False,False,False,,L1-A4,alpha,,,False,False,False,daughter,single,True,
A nucleus undergoes a decay process. The daughter has 4 fewer nucleons than the parent nucleus. Is the decay type alpha or beta?, alpha, beta,-16.910377502441406,-18.289112091064453,1,1,1.3787345886230469,1.3787345886230469,True,"Explain.

We are given",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-A4-v10,physics_decay_type_probe,latent_state_probing,alpha_decay,0,10,easy,x_or_y,L1-A4,True,1.0,atomic_cue,L1-A4,L1-A4,daughter_a_minus4,['daughter_a_minus4'],,,10,"['SE', 'IC']",2,2,False,False,False,False,False,,L1-A4,alpha,,,False,False,False,daughter,single,True,
A nucleus undergoes a decay process. The emitted particle contains 2 protons. Is the decay type alpha or beta?, alpha, beta,-16.201356887817383,-17.268301010131836,1,1,1.0669441223144531,1.0669441223144531,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-A5-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,easy,x_or_y,L1-A5,True,1.0,atomic_cue,L1-A5,L1-A5,emitted_2protons,['emitted_2protons'],,,1,"['SE', 'IC']",1,1,False,False,False,False,False,,L1-A5,alpha,,,False,False,False,emission,single,True,Tests whether 'proton count=2' activates same feature as 'charge=+2e'.
A nucleus undergoes a decay process. The particle released includes two protons in its composition. Is the decay type alpha or beta?, alpha, beta,-16.830991744995117,-17.8427791595459,1,1,1.0117874145507812,1.0117874145507812,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-A5-v02,physics_decay_type_probe,latent_state_probing,alpha_decay,0,2,easy,x_or_y,L1-A5,True,1.0,atomic_cue,L1-A5,L1-A5,emitted_2protons,['emitted_2protons'],,,2,"['SE', 'IC']",1,1,False,False,False,False,False,,L1-A5,alpha,,,False,False,False,emission,single,True,Tests whether 'proton count=2' activates same feature as 'charge=+2e'.
A nucleus undergoes a decay process. The emitted particle has a proton count of 2. Is the decay type alpha or beta?, alpha, beta,-16.63654899597168,-17.471811294555664,1,1,0.8352622985839844,0.8352622985839844,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-A5-v03,physics_decay_type_probe,latent_state_probing,alpha_decay,0,3,easy,x_or_y,L1-A5,True,1.0,atomic_cue,L1-A5,L1-A5,emitted_2protons,['emitted_2protons'],,,3,"['SE', 'IC']",1,1,False,False,False,False,False,,L1-A5,alpha,,,False,False,False,emission,single,True,Tests whether 'proton count=2' activates same feature as 'charge=+2e'.
A nucleus undergoes a decay process. There are 2 protons in the emitted particle. Is the decay type alpha or beta?, alpha, beta,-15.797375679016113,-16.898324966430664,1,1,1.1009492874145508,1.1009492874145508,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-A5-v04,physics_decay_type_probe,latent_state_probing,alpha_decay,0,4,easy,x_or_y,L1-A5,True,1.0,atomic_cue,L1-A5,L1-A5,emitted_2protons,['emitted_2protons'],,,4,"['SE', 'IC']",1,1,False,False,False,False,False,,L1-A5,alpha,,,False,False,False,emission,single,True,Tests whether 'proton count=2' activates same feature as 'charge=+2e'.
A nucleus undergoes a decay process. The emitted particle contains exactly two protons. Is the decay type alpha or beta?, alpha, beta,-16.388019561767578,-17.50182342529297,1,1,1.1138038635253906,1.1138038635253906,True,"Explain your reasoning.

We",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-A5-v05,physics_decay_type_probe,latent_state_probing,alpha_decay,0,5,easy,x_or_y,L1-A5,True,1.0,atomic_cue,L1-A5,L1-A5,emitted_2protons,['emitted_2protons'],,,5,"['SE', 'IC']",1,1,False,False,False,False,False,,L1-A5,alpha,,,False,False,False,emission,single,True,Tests whether 'proton count=2' activates same feature as 'charge=+2e'.
A nucleus undergoes a decay process. The proton number of the emitted particle is 2. Is the decay type alpha or beta?, alpha, beta,-16.244434356689453,-17.221641540527344,1,1,0.9772071838378906,0.9772071838378906,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-A5-v06,physics_decay_type_probe,latent_state_probing,alpha_decay,0,6,easy,x_or_y,L1-A5,True,1.0,atomic_cue,L1-A5,L1-A5,emitted_2protons,['emitted_2protons'],,,6,"['SE', 'IC']",1,1,False,False,False,False,False,,L1-A5,alpha,,,False,False,False,emission,single,True,Tests whether 'proton count=2' activates same feature as 'charge=+2e'.
A nucleus undergoes a decay process. Two protons are contained within the emitted particle. Is the decay type alpha or beta?, alpha, beta,-15.67732048034668,-17.1043643951416,1,1,1.4270439147949219,1.4270439147949219,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-A5-v07,physics_decay_type_probe,latent_state_probing,alpha_decay,0,7,easy,x_or_y,L1-A5,True,1.0,atomic_cue,L1-A5,L1-A5,emitted_2protons,['emitted_2protons'],,,7,"['SE', 'IC']",1,1,False,False,False,False,False,,L1-A5,alpha,,,False,False,False,emission,single,True,Tests whether 'proton count=2' activates same feature as 'charge=+2e'.
"A nucleus undergoes a decay process. The emitted particle is composed of, among other nucleons, exactly 2 protons. Is the decay type alpha or beta?", alpha, beta,-16.708784103393555,-18.10188865661621,1,1,1.3931045532226562,1.3931045532226562,True,Justify your answer.,teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-A5-v08,physics_decay_type_probe,latent_state_probing,alpha_decay,0,8,easy,x_or_y,L1-A5,True,1.0,atomic_cue,L1-A5,L1-A5,emitted_2protons,['emitted_2protons'],,,8,"['SE', 'IC']",1,1,False,False,False,False,False,,L1-A5,alpha,,,False,False,False,emission,single,True,Tests whether 'proton count=2' activates same feature as 'charge=+2e'.
A nucleus undergoes a decay process. The emitted particle contains 2 neutrons. Is the decay type alpha or beta?, alpha, beta,-16.29204559326172,-17.42153549194336,1,1,1.1294898986816406,1.1294898986816406,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-A6-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,easy,x_or_y,L1-A6,True,1.0,atomic_cue,L1-A6,L1-A6,emitted_2neutrons,['emitted_2neutrons'],,,1,"['SE', 'IC']",1,1,False,False,False,False,False,,L1-A6,alpha,,,False,False,False,emission,single,True,Tests neutron count as an independent atomic cue.
A nucleus undergoes a decay process. The particle released includes two neutrons in its composition. Is the decay type alpha or beta?, alpha, beta,-16.213254928588867,-17.180400848388672,1,1,0.9671459197998047,0.9671459197998047,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-A6-v02,physics_decay_type_probe,latent_state_probing,alpha_decay,0,2,easy,x_or_y,L1-A6,True,1.0,atomic_cue,L1-A6,L1-A6,emitted_2neutrons,['emitted_2neutrons'],,,2,"['SE', 'IC']",1,1,False,False,False,False,False,,L1-A6,alpha,,,False,False,False,emission,single,True,Tests neutron count as an independent atomic cue.
A nucleus undergoes a decay process. The emitted particle has a neutron count of 2. Is the decay type alpha or beta?, alpha, beta,-17.767805099487305,-18.44463348388672,1,1,0.6768283843994141,0.6768283843994141,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-A6-v03,physics_decay_type_probe,latent_state_probing,alpha_decay,0,3,easy,x_or_y,L1-A6,True,1.0,atomic_cue,L1-A6,L1-A6,emitted_2neutrons,['emitted_2neutrons'],,,3,"['SE', 'IC']",1,1,False,False,False,False,False,,L1-A6,alpha,,,False,False,False,emission,single,True,Tests neutron count as an independent atomic cue.
A nucleus undergoes a decay process. There are 2 neutrons in the emitted particle. Is the decay type alpha or beta?, alpha, beta,-16.172090530395508,-17.37710952758789,1,1,1.2050189971923828,1.2050189971923828,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-A6-v04,physics_decay_type_probe,latent_state_probing,alpha_decay,0,4,easy,x_or_y,L1-A6,True,1.0,atomic_cue,L1-A6,L1-A6,emitted_2neutrons,['emitted_2neutrons'],,,4,"['SE', 'IC']",1,1,False,False,False,False,False,,L1-A6,alpha,,,False,False,False,emission,single,True,Tests neutron count as an independent atomic cue.
A nucleus undergoes a decay process. The emitted particle contains exactly two neutrons. Is the decay type alpha or beta?, alpha, beta,-16.503725051879883,-17.59732437133789,1,1,1.0935993194580078,1.0935993194580078,True,"Explain your reasoning.

We",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-A6-v05,physics_decay_type_probe,latent_state_probing,alpha_decay,0,5,easy,x_or_y,L1-A6,True,1.0,atomic_cue,L1-A6,L1-A6,emitted_2neutrons,['emitted_2neutrons'],,,5,"['SE', 'IC']",1,1,False,False,False,False,False,,L1-A6,alpha,,,False,False,False,emission,single,True,Tests neutron count as an independent atomic cue.
A nucleus undergoes a decay process. The neutron number of the emitted particle is 2. Is the decay type alpha or beta?, alpha, beta,-17.19908332824707,-18.060556411743164,1,1,0.8614730834960938,0.8614730834960938,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-A6-v06,physics_decay_type_probe,latent_state_probing,alpha_decay,0,6,easy,x_or_y,L1-A6,True,1.0,atomic_cue,L1-A6,L1-A6,emitted_2neutrons,['emitted_2neutrons'],,,6,"['SE', 'IC']",1,1,False,False,False,False,False,,L1-A6,alpha,,,False,False,False,emission,single,True,Tests neutron count as an independent atomic cue.
A nucleus undergoes a decay process. Two neutrons are contained within the emitted particle. Is the decay type alpha or beta?, alpha, beta,-15.447464942932129,-16.84193992614746,1,1,1.394474983215332,1.394474983215332,True,"Explain your reasoning.

We",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-A6-v07,physics_decay_type_probe,latent_state_probing,alpha_decay,0,7,easy,x_or_y,L1-A6,True,1.0,atomic_cue,L1-A6,L1-A6,emitted_2neutrons,['emitted_2neutrons'],,,7,"['SE', 'IC']",1,1,False,False,False,False,False,,L1-A6,alpha,,,False,False,False,emission,single,True,Tests neutron count as an independent atomic cue.
"A nucleus undergoes a decay process. The emitted particle is composed of two neutrons, along with other nucleons. Is the decay type alpha or beta?", alpha, beta,-15.904886245727539,-17.54278564453125,1,1,1.637899398803711,1.637899398803711,True,"Also, why is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-A6-v08,physics_decay_type_probe,latent_state_probing,alpha_decay,0,8,easy,x_or_y,L1-A6,True,1.0,atomic_cue,L1-A6,L1-A6,emitted_2neutrons,['emitted_2neutrons'],,,8,"['SE', 'IC']",1,1,False,False,False,False,False,,L1-A6,alpha,,,False,False,False,emission,single,True,Tests neutron count as an independent atomic cue.
A nucleus undergoes a decay process. The emitted particle has a charge of −1e. Is the decay type alpha or beta?, beta, alpha,-16.481468200683594,-16.87986946105957,1,1,0.39840126037597656,0.39840126037597656,False,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-B1-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,easy,x_or_y,L1-B1,True,1.0,atomic_cue,L1-B1,L1-B1,emitted_charge_minus1,['emitted_charge_minus1'],,,1,"['SE', 'IC']",1,1,False,False,False,False,False,,L1-B1,beta,,,False,False,False,emission,single,True,
A nucleus undergoes a decay process. The emitted particle carries a single unit of negative electric charge. Is the decay type alpha or beta?, beta, alpha,-14.913495063781738,-15.914448738098145,1,1,1.0009536743164062,1.0009536743164062,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-B1-v02,physics_decay_type_probe,latent_state_probing,beta_decay,1,2,easy,x_or_y,L1-B1,True,1.0,atomic_cue,L1-B1,L1-B1,emitted_charge_minus1,['emitted_charge_minus1'],,,2,"['SE', 'IC']",1,1,False,False,False,False,False,,L1-B1,beta,,,False,False,False,emission,single,True,
A nucleus undergoes a decay process. The particle released has an electric charge of minus one elementary unit. Is the decay type alpha or beta?, beta, alpha,-15.336817741394043,-16.267669677734375,1,1,0.930851936340332,0.930851936340332,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-B1-v03,physics_decay_type_probe,latent_state_probing,beta_decay,1,3,easy,x_or_y,L1-B1,True,1.0,atomic_cue,L1-B1,L1-B1,emitted_charge_minus1,['emitted_charge_minus1'],,,3,"['SE', 'IC']",1,1,False,False,False,False,False,,L1-B1,beta,,,False,False,False,emission,single,True,
A nucleus undergoes a decay process. The emitted particle is negatively charged with a magnitude equal to the proton charge. Is the decay type alpha or beta?, beta, alpha,-17.453815460205078,-17.32915496826172,1,1,-0.12466049194335938,-0.12466049194335938,False,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-B1-v04,physics_decay_type_probe,latent_state_probing,beta_decay,1,4,easy,x_or_y,L1-B1,True,1.0,atomic_cue,L1-B1,L1-B1,emitted_charge_minus1,['emitted_charge_minus1'],,,4,"['SE', 'IC']",1,1,False,False,False,False,False,,L1-B1,beta,,,False,False,False,emission,single,True,
"A nucleus undergoes a decay process. The emitted particle has charge −e, where e is the elementary charge unit. Is the decay type alpha or beta?", beta, alpha,-17.800264358520508,-17.217599868774414,1,1,-0.5826644897460938,-0.5826644897460938,False,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-B1-v05,physics_decay_type_probe,latent_state_probing,beta_decay,1,5,easy,x_or_y,L1-B1,True,1.0,atomic_cue,L1-B1,L1-B1,emitted_charge_minus1,['emitted_charge_minus1'],,,5,"['SE', 'IC']",1,1,False,False,False,False,False,,L1-B1,beta,,,False,False,False,emission,single,True,
A nucleus undergoes a decay process. One unit of negative charge leaves the nucleus carried by the emitted particle. Is the decay type alpha or beta?, beta, alpha,-15.990002632141113,-16.166776657104492,1,1,0.1767740249633789,0.1767740249633789,False,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-B1-v06,physics_decay_type_probe,latent_state_probing,beta_decay,1,6,easy,x_or_y,L1-B1,True,1.0,atomic_cue,L1-B1,L1-B1,emitted_charge_minus1,['emitted_charge_minus1'],,,6,"['SE', 'IC']",1,1,False,False,False,False,False,,L1-B1,beta,,,False,False,False,emission,single,True,
A nucleus undergoes a decay process. The emitted particle carries a charge of −1 in units of the elementary charge. Is the decay type alpha or beta?, beta, alpha,-16.7502384185791,-16.936479568481445,1,1,0.18624114990234375,0.18624114990234375,False,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-B1-v07,physics_decay_type_probe,latent_state_probing,beta_decay,1,7,easy,x_or_y,L1-B1,True,1.0,atomic_cue,L1-B1,L1-B1,emitted_charge_minus1,['emitted_charge_minus1'],,,7,"['SE', 'IC']",1,1,False,False,False,False,False,,L1-B1,beta,,,False,False,False,emission,single,True,
A nucleus undergoes a decay process. The emitted particle is singly negatively charged. Is the decay type alpha or beta?, beta, alpha,-16.083110809326172,-16.176206588745117,1,1,0.09309577941894531,0.09309577941894531,False,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-B1-v08,physics_decay_type_probe,latent_state_probing,beta_decay,1,8,easy,x_or_y,L1-B1,True,1.0,atomic_cue,L1-B1,L1-B1,emitted_charge_minus1,['emitted_charge_minus1'],,,8,"['SE', 'IC']",1,1,False,False,False,False,False,,L1-B1,beta,,,False,False,False,emission,single,True,
A nucleus undergoes a decay process. The emitted particle has an electric charge of negative one elementary unit. Is the decay type alpha or beta?, beta, alpha,-15.534869194030762,-16.34569549560547,1,1,0.810826301574707,0.810826301574707,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-B1-v09,physics_decay_type_probe,latent_state_probing,beta_decay,1,9,easy,x_or_y,L1-B1,True,1.0,atomic_cue,L1-B1,L1-B1,emitted_charge_minus1,['emitted_charge_minus1'],,,9,"['SE', 'IC']",1,1,False,False,False,False,False,,L1-B1,beta,,,False,False,False,emission,single,True,
A nucleus undergoes a decay process. The emitted particle carries a charge of minus one proton charge. Is the decay type alpha or beta?, beta, alpha,-15.56185531616211,-16.435819625854492,1,1,0.8739643096923828,0.8739643096923828,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-B1-v10,physics_decay_type_probe,latent_state_probing,beta_decay,1,10,easy,x_or_y,L1-B1,True,1.0,atomic_cue,L1-B1,L1-B1,emitted_charge_minus1,['emitted_charge_minus1'],,,10,"['SE', 'IC']",1,1,False,False,False,False,False,,L1-B1,beta,,,False,False,False,emission,single,True,
A nucleus undergoes a decay process. The emitted particle has a charge of −e. Is the decay type alpha or beta?, beta, alpha,-17.417993545532227,-17.448139190673828,1,1,0.030145645141601562,0.030145645141601562,False,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-B1-v11,physics_decay_type_probe,latent_state_probing,beta_decay,1,11,easy,x_or_y,L1-B1,True,1.0,atomic_cue,L1-B1,L1-B1,emitted_charge_minus1,['emitted_charge_minus1'],,,11,"['SE', 'IC']",1,1,False,False,False,False,False,,L1-B1,beta,,,False,False,False,emission,single,True,
