experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,feature_source,skipped_reason,layer_has_graph_features,meta.prompt,meta.correct_token,meta.incorrect_token,meta.mode,meta.source_prompt,meta.target_prompt,meta.source_correct,meta.target_correct,meta.target_incorrect,meta.selected_by_diff,meta.candidate_pool_size,meta.source_margin,meta.target_margin,meta.source_number,meta.target_number,meta.source_orig_idx,meta.target_orig_idx,meta.behaviour,meta.coefficient,meta.n_features,behaviour,split,model_size,graph_n_prompts,run_id,prep_timestamp,in_common_prompt_set,in_common_layer_set
ablation_zero,5,19,"[107296, 135640, 135988, 124778, 34170]",6.0,6.0625,0.0625,0.0625,0.0104166666493055,False,graph,,True,"""early"" is the opposite of", late, early,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,5,20,"[145235, 97102, 8575]",6.0,6.75,0.75,0.75,0.1249999997916666,False,graph,,True,"""early"" is the opposite of", late, early,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,5,21,"[45934, 75521]",6.0,5.84375,-0.15625,0.15625,0.0260416666232638,False,graph,,True,"""early"" is the opposite of", late, early,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,5,22,[41906],6.0,5.96875,-0.03125,0.03125,0.0052083333246527,False,graph,,True,"""early"" is the opposite of", late, early,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,5,23,"[40170, 83865]",6.0,6.46875,0.46875,0.46875,0.0781249998697916,False,graph,,True,"""early"" is the opposite of", late, early,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,5,24,"[49489, 34943]",6.0,5.6875,-0.3125,0.3125,0.0520833332465277,False,graph,,True,"""early"" is the opposite of", late, early,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,5,25,"[27813, 121673]",6.0,6.3125,0.3125,0.3125,0.0520833332465277,False,graph,,True,"""early"" is the opposite of", late, early,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,6,10,"[25281, 148569]",6.65625,6.21875,-0.4375,0.4375,0.0657276994317705,False,graph,,True,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,6,11,"[59878, 107914, 46537]",6.65625,6.46875,-0.1875,0.1875,0.0281690140421874,False,graph,,True,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,6,12,"[4447, 39488, 40178, 71563]",6.65625,5.75,-0.90625,0.90625,0.1361502345372391,False,graph,,True,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,6,13,"[54591, 74172, 132137, 72758, 145452]",6.65625,6.28125,-0.375,0.375,0.0563380280843748,False,graph,,True,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,6,14,"[57525, 111183, 106824, 59886]",6.65625,6.34375,-0.3125,0.3125,0.0469483567369789,False,graph,,True,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,6,15,"[24958, 28063, 16555]",6.65625,6.875,0.21875,0.21875,0.0328638497158852,False,graph,,True,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,6,16,[101500],6.65625,6.34375,-0.3125,0.3125,0.0469483567369789,False,graph,,True,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,6,17,"[124447, 108538]",6.65625,7.8125,1.15625,1.15625,0.1737089199268222,False,graph,,True,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,6,18,"[149556, 106139]",6.65625,6.5625,-0.09375,0.09375,0.0140845070210937,False,graph,,True,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,6,19,"[107296, 135640, 135988, 124778, 34170]",6.65625,6.96875,0.3125,0.3125,0.0469483567369789,False,graph,,True,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,6,20,"[145235, 97102, 8575]",6.65625,6.90625,0.25,0.25,0.0375586853895831,False,graph,,True,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,6,21,"[45934, 75521]",6.65625,7.0,0.34375,0.34375,0.0516431924106768,False,graph,,True,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,6,22,[41906],6.65625,5.15625,-1.5,1.5,0.2253521123374992,False,graph,,True,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,6,23,"[40170, 83865]",6.65625,5.09375,-1.5625,1.5625,0.2347417836848949,False,graph,,True,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,6,24,"[49489, 34943]",6.65625,4.625,-2.03125,2.03125,0.3051643187903635,False,graph,,True,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,6,25,"[121673, 27813]",6.65625,5.21875,-1.4375,1.4375,0.2159624409901033,False,graph,,True,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,7,10,"[25281, 148569]",7.15625,7.40625,0.25,0.25,0.0349344977677771,False,graph,,True,"""loud"" is the opposite of", quiet, loud,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,7,11,"[59878, 46537, 107914]",7.15625,6.90625,-0.25,0.25,0.0349344977677771,False,graph,,True,"""loud"" is the opposite of", quiet, loud,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,7,12,"[4447, 39488, 40178, 71563]",7.15625,6.4375,-0.71875,0.71875,0.1004366810823592,False,graph,,True,"""loud"" is the opposite of", quiet, loud,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,7,13,"[72758, 74172, 145452, 54591, 132137]",7.15625,6.375,-0.78125,0.78125,0.1091703055243035,False,graph,,True,"""loud"" is the opposite of", quiet, loud,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,7,14,"[57525, 111183, 59886, 106824]",7.15625,7.09375,-0.0625,0.0625,0.0087336244419442,False,graph,,True,"""loud"" is the opposite of", quiet, loud,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,7,15,"[24958, 28063, 16555]",7.15625,6.5,-0.65625,0.65625,0.0917030566404149,False,graph,,True,"""loud"" is the opposite of", quiet, loud,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,7,16,[101500],7.15625,6.53125,-0.625,0.625,0.0873362444194428,False,graph,,True,"""loud"" is the opposite of", quiet, loud,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,7,17,"[108538, 124447]",7.15625,5.875,-1.28125,1.28125,0.1790393010598577,False,graph,,True,"""loud"" is the opposite of", quiet, loud,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,7,18,"[149556, 106139]",7.15625,6.59375,-0.5625,0.5625,0.0786026199774985,False,graph,,True,"""loud"" is the opposite of", quiet, loud,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,7,19,"[107296, 135640, 124778, 135988, 34170]",7.15625,7.625,0.46875,0.46875,0.0655021833145821,False,graph,,True,"""loud"" is the opposite of", quiet, loud,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,7,20,"[97102, 145235, 8575]",7.15625,8.125,0.96875,0.96875,0.1353711788501363,False,graph,,True,"""loud"" is the opposite of", quiet, loud,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,7,21,"[45934, 75521]",7.15625,7.1875,0.03125,0.03125,0.0043668122209721,False,graph,,True,"""loud"" is the opposite of", quiet, loud,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,7,22,[41906],7.15625,6.84375,-0.3125,0.3125,0.0436681222097214,False,graph,,True,"""loud"" is the opposite of", quiet, loud,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,7,23,"[83865, 40170]",7.15625,7.53125,0.375,0.375,0.0524017466516656,False,graph,,True,"""loud"" is the opposite of", quiet, loud,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,7,24,"[49489, 34943]",7.15625,7.125,-0.03125,0.03125,0.0043668122209721,False,graph,,True,"""loud"" is the opposite of", quiet, loud,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,7,25,"[27813, 121673]",7.15625,8.5625,1.40625,1.40625,0.1965065499437463,False,graph,,True,"""loud"" is the opposite of", quiet, loud,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,8,10,"[25281, 148569]",5.65625,7.375,1.71875,1.71875,0.303867402777693,False,graph,,True,"""dark"" is the antonym of", light, dark,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,8,11,"[59878, 46537, 107914]",5.65625,5.625,-0.03125,0.03125,0.0055248618686853,False,graph,,True,"""dark"" is the antonym of", light, dark,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,8,12,"[40178, 4447, 39488, 71563]",5.65625,6.25,0.59375,0.59375,0.1049723755050212,False,graph,,True,"""dark"" is the antonym of", light, dark,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,8,13,"[74172, 72758, 54591, 145452, 132137]",5.65625,5.75,0.09375,0.09375,0.0165745856060559,False,graph,,True,"""dark"" is the antonym of", light, dark,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,8,14,"[57525, 111183, 59886, 106824]",5.65625,6.75,1.09375,1.09375,0.1933701654039864,False,graph,,True,"""dark"" is the antonym of", light, dark,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,8,15,"[28063, 24958, 16555]",5.65625,5.3125,-0.34375,0.34375,0.0607734805555386,False,graph,,True,"""dark"" is the antonym of", light, dark,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,8,16,[101500],5.65625,5.59375,-0.0625,0.0625,0.0110497237373706,False,graph,,True,"""dark"" is the antonym of", light, dark,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,8,17,"[108538, 124447]",5.65625,5.96875,0.3125,0.3125,0.0552486186868532,False,graph,,True,"""dark"" is the antonym of", light, dark,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,8,18,"[149556, 106139]",5.65625,4.875,-0.78125,0.78125,0.1381215467171331,False,graph,,True,"""dark"" is the antonym of", light, dark,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,8,19,"[107296, 135640, 124778, 135988, 34170]",5.65625,5.75,0.09375,0.09375,0.0165745856060559,False,graph,,True,"""dark"" is the antonym of", light, dark,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,8,20,"[145235, 97102, 8575]",5.65625,5.71875,0.0625,0.0625,0.0110497237373706,False,graph,,True,"""dark"" is the antonym of", light, dark,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,8,21,"[45934, 75521]",5.65625,5.09375,-0.5625,0.5625,0.0994475136363358,False,graph,,True,"""dark"" is the antonym of", light, dark,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,8,22,[41906],5.65625,5.34375,-0.3125,0.3125,0.0552486186868532,False,graph,,True,"""dark"" is the antonym of", light, dark,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,8,23,"[40170, 83865]",5.65625,6.65625,1.0,1.0,0.1767955797979304,False,graph,,True,"""dark"" is the antonym of", light, dark,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,8,24,"[49489, 34943]",5.65625,6.0625,0.40625,0.40625,0.0718232042929092,False,graph,,True,"""dark"" is the antonym of", light, dark,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,8,25,"[27813, 121673]",5.65625,6.3125,0.65625,0.65625,0.1160220992423918,False,graph,,True,"""dark"" is the antonym of", light, dark,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,9,10,"[25281, 148569]",2.8125,6.65625,3.84375,3.84375,1.3666666618074077,False,graph,,True,"""easy"" is the opposite of", hard, easy,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,9,11,"[59878, 46537, 107914]",2.8125,3.15625,0.34375,0.34375,0.1222222217876543,False,graph,,True,"""easy"" is the opposite of", hard, easy,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,9,12,"[4447, 39488, 40178, 71563]",2.8125,5.5625,2.75,2.75,0.9777777743012346,False,graph,,True,"""easy"" is the opposite of", hard, easy,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,9,13,"[74172, 72758, 145452, 54591, 132137]",2.8125,3.1875,0.375,0.375,0.1333333328592592,False,graph,,True,"""easy"" is the opposite of", hard, easy,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,9,14,"[57525, 111183, 59886, 106824]",2.8125,3.1875,0.375,0.375,0.1333333328592592,False,graph,,True,"""easy"" is the opposite of", hard, easy,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,9,15,"[24958, 28063, 16555]",2.8125,2.625,-0.1875,0.1875,0.0666666664296296,False,graph,,True,"""easy"" is the opposite of", hard, easy,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,9,16,[101500],2.8125,3.0625,0.25,0.25,0.0888888885728395,False,graph,,True,"""easy"" is the opposite of", hard, easy,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,9,17,"[108538, 124447]",2.8125,4.15625,1.34375,1.34375,0.4777777760790123,False,graph,,True,"""easy"" is the opposite of", hard, easy,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,9,18,"[149556, 106139]",2.8125,2.3125,-0.5,0.5,0.177777777145679,False,graph,,True,"""easy"" is the opposite of", hard, easy,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,9,19,"[107296, 135640, 135988, 124778, 34170]",2.8125,1.75,-1.0625,1.0625,0.3777777764345679,False,graph,,True,"""easy"" is the opposite of", hard, easy,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,9,20,"[145235, 97102, 8575]",2.8125,3.5625,0.75,0.75,0.2666666657185185,False,graph,,True,"""easy"" is the opposite of", hard, easy,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,9,21,"[45934, 75521]",2.8125,3.65625,0.84375,0.84375,0.2999999989333333,False,graph,,True,"""easy"" is the opposite of", hard, easy,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,9,22,[41906],2.8125,2.75,-0.0625,0.0625,0.0222222221432098,False,graph,,True,"""easy"" is the opposite of", hard, easy,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,9,23,"[40170, 83865]",2.8125,4.125,1.3125,1.3125,0.4666666650074074,False,graph,,True,"""easy"" is the opposite of", hard, easy,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
ablation_zero,9,24,"[34943, 49489]",2.8125,3.4375,0.625,0.625,0.2222222214320987,False,graph,,True,"""easy"" is the opposite of", hard, easy,zero,,,,,,,,,,,,,,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
